date,reply count,sentiment type,sentiment score,change_percent,volume
2015-11-05,31,positive,0.5545974,0.06,4496842
2015-11-20,291,positive,0.904517,-0.81,4400721
2015-11-24,78,positive,0.97668916,0.23,2480292
2015-12-03,166,positive,0.8171339,0.31,2939563
2015-12-04,12,positive,0.9881195,-1.0,2573602
2015-12-07,27,positive,0.9631213,0.33,3144222
2015-12-21,262,positive,0.94320047,0.91,1953173
2015-12-22,993,positive,0.913855,-1.12,1961494
2016-01-12,179,positive,0.5654833,1.02,3091916
2016-01-19,364,positive,0.81520265,-0.13,4038675
2016-01-25,71,positive,0.8074,-3.05,2698738
2016-02-10,133,positive,0.96402365,-3.09,10406508
2016-02-11,4,positive,0.7374193,4.73,14252359
2016-02-16,196,positive,0.98223627,2.74,5593793
2016-02-17,331,positive,0.56745684,8.71,5825158
2016-02-18,229,positive,0.98337436,-1.13,3887573
2016-02-19,25,positive,0.88054925,-0.11,2959389
2016-02-22,91,positive,0.9464929,6.7,5060050
2016-02-24,207,positive,0.8861913,1.01,5395608
2016-02-29,13,positive,0.9781286,0.84,4498996
2016-03-02,3,positive,0.89564866,1.07,4862395
2016-03-07,649,positive,0.98023236,2.11,5337071
2016-03-09,76,positive,0.9063351,3.02,3208553
2016-03-30,133,positive,0.78076917,-1.41,4032981
2016-03-31,583,positive,0.9735977,1.27,8012871
2016-04-01,823,positive,0.98697543,3.4,15997510
2016-04-04,1295,positive,0.9744582,3.96,13475329
2016-04-06,139,positive,0.77245384,3.9,11705479
2016-04-07,28,positive,0.5243999,-3.1,8856171
2016-04-08,193,positive,0.5188905,-2.77,7363935
2016-04-11,1218,positive,0.9821459,-0.06,9161692
2016-04-14,215,positive,0.9272099,-1.05,4132184
2016-04-18,211,positive,0.72357714,-0.25,4271361
2016-04-21,179,positive,0.97553337,-0.67,2783058
2016-04-25,10,positive,0.5989055,-0.76,3670347
2016-04-27,31,positive,0.76582134,-0.89,3205807
2016-05-02,216,positive,0.9566016,0.43,3843934
2016-05-06,580,positive,0.9406951,1.61,5685236
2016-05-09,139,positive,0.9864451,-2.8,4776381
2016-05-12,118,positive,0.81762016,-0.8,3650474
2016-05-16,131,positive,0.98833174,0.33,2949395
2016-05-17,3,positive,0.6267611,-1.74,2843596
2016-05-19,90,positive,0.9054316,1.91,6866320
2016-05-25,114,positive,0.984626,0.77,3132614
2016-06-01,87,positive,0.92026985,-1.64,2982694
2016-06-02,239,positive,0.9659175,-0.27,2032831
2016-06-03,898,positive,0.98017913,0.01,2228969
2016-06-06,546,positive,0.99001944,0.77,2249507
2016-06-10,41,positive,0.9124866,-4.61,6026602
2016-06-13,76,positive,0.94303423,-0.42,4193021
2016-06-15,190,positive,0.84969985,1.27,2908521
2016-06-17,234,positive,0.7220307,-1.13,3112619
2016-06-20,652,positive,0.9856821,1.96,3555470
2016-06-21,30,positive,0.8506781,-0.04,4529004
2016-06-27,26,positive,0.94935256,2.8,7220323
2016-06-29,946,positive,0.987509,4.16,5994907
2016-07-05,40,positive,0.9763419,-1.16,5175344
2016-07-07,6,positive,0.9794614,0.7,3612021
2016-07-08,7,positive,0.85398006,0.39,4074784
2016-07-11,717,positive,0.9756794,3.69,5429821
2016-07-12,247,positive,0.9756488,-0.06,4576164
2016-07-13,210,positive,0.64906794,-0.94,3567061
2016-07-15,207,positive,0.86389124,-0.51,2234246
2016-07-18,433,positive,0.98139405,2.65,3412054
2016-07-19,740,positive,0.98200893,-0.44,3115064
2016-07-20,404,positive,0.85379213,1.38,2568497
2016-07-21,23,positive,0.9830587,-3.44,4428650
2016-07-22,516,positive,0.99106467,0.8,2579691
2016-07-27,327,positive,0.98292017,-0.44,2889006
2016-07-28,81,positive,0.9116571,0.93,2419058
2016-08-01,339,positive,0.98409283,-2.04,4016283
2016-08-09,82,positive,0.9415486,1.29,2207832
2016-08-11,104,positive,0.96403813,-0.33,1880935
2016-08-29,39,positive,0.97438896,-2.18,3266333
2016-08-30,137,positive,0.98531973,-1.79,3168861
2016-08-31,181,positive,0.77464926,0.32,3276547
2016-09-09,161,positive,0.8188825,-1.46,3756991
2016-09-12,133,positive,0.9628221,1.97,3715160
2016-09-14,100,positive,0.8759782,0.18,2259230
2016-09-16,36,positive,0.9026871,2.48,3107807
2016-09-19,1409,positive,0.983514,0.46,2299497
2016-09-20,28,positive,0.9681364,-0.82,2410487
2016-09-21,215,positive,0.97039735,0.28,2633502
2016-09-22,365,positive,0.97322065,0.59,2382901
2016-09-26,127,positive,0.9185859,0.74,2394357
2016-09-28,146,positive,0.93524486,0.22,2088373
2016-10-03,271,positive,0.9440788,4.74,5999891
2016-10-05,277,positive,0.8873137,-1.4,1877533
2016-10-10,619,positive,0.98149353,2.21,3316296
2016-10-17,6,positive,0.91955435,-1.3,4554079
2016-10-20,250,positive,0.82412225,-2.19,5072876
2016-10-24,33,positive,0.86818,1.33,2751561
2016-10-27,990,positive,0.9611301,0.88,13093739
2016-10-28,21,positive,0.7349073,-1.98,4280140
2016-10-31,783,positive,0.84089816,-1.12,4692272
2016-11-03,21,positive,0.98112303,-0.32,2653022
2016-11-04,620,positive,0.98525226,1.68,5146042
2016-11-07,45,positive,0.98873377,1.39,3870111
2016-11-15,280,positive,0.9805004,1.28,3902017
2016-11-16,32,positive,0.6320748,0.09,3434436
2016-11-17,516,positive,0.72255194,2.57,4887066
2016-11-18,408,positive,0.9359608,-1.93,5210346
2016-11-21,21,positive,0.75490385,-0.27,4361042
2016-11-22,47,positive,0.9511054,3.6,5603360
2016-12-09,127,positive,0.6839293,-0.06,2722504
2016-12-12,45,positive,0.9115803,0.13,2438875
2016-12-19,1463,positive,0.7795052,0.12,3488070
2016-12-22,642,positive,0.80989766,0.36,3111107
2016-12-23,210,positive,0.8679169,2.35,4670463
2017-01-09,211,positive,0.97864,0.99,3979483
2017-01-11,90,positive,0.5606924,-0.06,3650824
2017-01-12,447,positive,0.8563115,-0.06,3790228
2017-01-13,82,positive,0.9700438,3.55,6092959
2017-01-19,83,positive,0.97325474,2.27,7732303
2017-01-23,25,positive,0.91031545,1.71,6262937
2017-01-24,25,positive,0.8257624,2.29,4965450
2017-01-25,289,positive,0.8688318,-0.05,5146360
2017-01-27,685,positive,0.576584,0.17,3166335
2017-01-30,268,positive,0.96736443,-0.92,3801073
2017-02-06,1384,positive,0.9917255,2.56,3562516
2017-02-07,688,positive,0.9251389,-0.11,4244774
2017-02-13,44,positive,0.7658169,4.22,7029604
2017-02-15,20,positive,0.8413816,-0.43,4947855
2017-02-16,1026,positive,0.98061943,-3.86,7077321
2017-02-23,194,positive,0.95764655,-6.41,14915249
2017-02-24,57,positive,0.88292456,0.39,8171625
2017-02-27,1243,positive,0.9817301,-4.19,11460809
2017-02-28,308,positive,0.7440802,1.53,6078144
