date,reply count,sentiment type,sentiment score,change_percent,volume
2015-03-13,1041,negative,0.73850745,-1.25,5434297
2015-03-16,144,negative,0.6585609,3.72,5628782
2015-03-25,165,negative,0.55299497,-3.68,5730388
2015-04-06,507,negative,0.8904118,6.34,12455809
2015-04-07,148,negative,0.6511152,0.07,4347863
2015-04-14,176,negative,0.7253003,-1.11,3025962
2015-05-12,405,negative,0.954186,2.19,6363428
2015-06-29,757,negative,0.78787273,-1.9,3478908
2015-08-06,318,negative,0.81279993,-8.88,14623750
2015-09-03,13,negative,0.48587197,-0.86,4194771
2015-12-17,78,negative,0.6487339,-0.48,3298637
2015-12-21,85,negative,0.8361966,0.91,1953173
2016-01-20,51,negative,0.5165941,-2.94,5838607
2016-02-03,947,negative,0.9474778,-5.09,7931361
2016-02-19,649,negative,0.5947905,-0.11,2959389
2016-02-22,83,negative,0.60524744,6.7,5060050
2016-02-29,291,negative,0.7079649,0.84,4498996
2016-03-01,5,negative,0.6915409,-2.91,6712159
2016-03-02,91,negative,0.4909081,1.07,4862395
2016-04-04,20,negative,0.774957,3.96,13475329
2016-04-05,28,negative,0.6328313,3.43,9948698
2016-04-06,61,negative,0.86048937,3.9,11705479
2016-04-11,31,negative,0.52754855,-0.06,9161692
2016-04-21,47,negative,0.806675,-0.67,2783058
2016-04-27,267,negative,0.8123056,-0.89,3205807
2016-04-29,5,negative,0.5029562,-2.81,5413786
2016-05-02,11,negative,0.75273293,0.43,3843934
2016-05-16,22,negative,0.89228976,0.33,2949395
2016-06-06,1283,negative,0.59116226,0.77,2249507
2016-06-13,594,negative,0.82670736,-0.42,4193021
2016-06-17,609,negative,0.8062606,-1.13,3112619
2016-06-22,86,negative,0.6368929,-10.45,23742406
2016-06-27,383,negative,0.6938217,2.8,7220323
2016-07-01,275,negative,0.54997957,1.99,5399950
2016-07-05,52,negative,0.696878,-1.16,5175344
2016-07-06,399,negative,0.9249853,0.22,4919853
2016-07-08,10,negative,0.7733938,0.39,4074784
2016-07-11,11,negative,0.6787359,3.69,5429821
2016-07-18,27,negative,0.63098437,2.65,3412054
2016-07-20,229,negative,0.80632067,1.38,2568497
2016-08-01,87,negative,0.59281945,-2.04,4016283
2016-08-08,421,negative,0.76578164,-1.68,2263583
2016-09-01,1125,negative,0.5744987,-5.3,7943137
2016-09-09,491,negative,0.939483,-1.46,3756991
2016-09-12,303,negative,0.53694856,1.97,3715160
2016-09-13,266,negative,0.53996855,-1.13,3589378
2016-09-14,188,negative,0.48390028,0.18,2259230
2016-09-16,124,negative,0.76987994,2.48,3107807
2016-09-21,20,negative,0.80330765,0.28,2633502
2016-09-28,9,negative,0.6205786,0.22,2088373
2016-10-04,295,negative,0.7294862,-1.07,3541480
2016-10-10,589,negative,0.78432256,2.21,3316296
2016-10-13,22,negative,0.8550532,-0.63,2495412
